Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio/inter_linear_spacing,class
-3.498799,-0.16562,0.811764,-1.809159,-4.9222150000000005,-1.138481,0.333428,-1.938377,-2.679886,-1.0668540000000002,Marcus
-0.042522,-0.416858,0.569929,-2.224653,0.082961,1.020811,0.069175,0.519109,-0.029461,1.023964,Esequlius
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.598658,-0.270579,-0.614789,0.344717,-0.279919,Philippus
-0.314087,0.540986,-0.041773,0.8825620000000001,0.261718,0.937762,0.069175,0.191299,0.001721,0.95355,Clarius
-0.00549,0.611647,0.0222419999999999,1.0121790000000002,0.261718,1.394535,0.710932,-0.085215,-0.154186,0.951102,Marcus
0.0562289999999999,0.4860279999999999,0.10404,-0.0533379999999999,0.261718,-0.10036,0.371178,0.272805,0.126447,-0.1702779999999999,Ubuntius
0.1426359999999999,-0.448263,0.438342,0.978909,0.261718,0.273364,0.333428,-0.331557,-0.185368,0.187964,Clarius
0.019197,0.093469,0.473906,1.897295,0.17234,2.017408,0.069175,0.6352720000000001,1.623157,1.922589,Mongucus
-0.16596,-0.173471,-2.908234,-1.6700240000000002,0.351096,-0.515608,0.069175,-0.006893,-0.684271,-0.383606,Clarius
0.266074,0.164129,0.118265,0.320234,0.261718,-0.10036,0.182426,0.082923,-0.1230049999999999,-0.068231,Marcus
-0.06721,-0.149918,0.32098,0.118589,0.261718,-0.183409,0.295677,-0.096573,0.500624,-0.199126,Marcus
-0.091897,0.2269389999999999,0.267634,0.024091,0.261718,-1.346105,0.371178,0.632514,0.62535,-1.282448,Paithonius
0.624046,-0.071406,0.221401,-0.586246,0.887365,-0.681707,-1.440842,-0.8705290000000001,0.40708,0.360775,Coronavirucus
0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.058835,0.899684,1.188416,0.001721,-0.408114,Clarius
0.09326,0.423218,0.0222419999999999,-0.203782,0.082961,0.314889,-3.177361,0.901282,-0.341275,-1.216061,Marcus
0.15498,0.289748,0.207175,-0.007298,0.17234,1.103861,0.52218,-1.116096,-0.466001,0.805802,Ubuntius
-0.042522,-0.4639649999999999,0.392108,0.22699,0.261718,0.564038,0.748682,-0.2826889999999999,0.095265,0.231905,Philippus
-0.128929,-0.040001,0.057807,0.557894,0.261718,-1.013906,0.597681,-0.273156,-0.278912,-1.068397,Mongucus
0.130292,-0.4639649999999999,0.338762,0.26578,0.261718,0.8962370000000001,0.144676,-0.477426,-0.559546,0.8506100000000001,Marcus
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234,0.190314,0.220177,0.8738670000000001,0.843621,0.161178,Philippus
0.130292,-0.314793,0.4170029999999999,1.051058,0.082961,0.024215,-2.573354,1.0387620000000002,0.937165,-1.654192,Marcus
0.0562289999999999,0.124874,0.136047,0.14974,0.17234,-0.889332,-3.252862,-0.032813,-0.0606419999999999,-2.002441,Marcus
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.273364,0.295677,1.377367,0.157628,0.192244,Marcus
-0.202992,-0.000745,-3.210528,-0.5272560000000001,0.082961,0.647088,0.446679,0.132898,-0.154186,0.4915239999999999,Esequlius
-0.116585,0.305451,0.036468,-0.41038,0.261718,-0.723232,0.031425,0.22716,0.8748020000000001,-0.558465,Paithonius
-0.252367,0.093469,0.2391829999999999,-0.0214409999999999,0.17234,1.186911,-0.119577,-1.1744,-0.310094,1.302979,Marcus
-0.00549,0.611647,0.0222419999999999,1.0121790000000002,0.261718,0.231839,0.484429,1.097008,0.219991,0.053212,Marcus
0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,-0.1418839999999999,0.597681,0.305831,0.064084,-0.328658,Clarius
0.031541,0.117022,-0.176916,-0.620739,-1.168333,-2.342701,0.484429,-0.04885,0.219991,-2.210271,Marcus
0.117948,0.242641,0.082701,-0.424583,-0.9001979999999999,0.937762,0.144676,-1.210746,-0.310094,0.8904770000000001,Ubuntius
0.1426359999999999,-0.377602,0.3280929999999999,-0.039583,0.261718,0.190314,0.597681,-0.823408,-0.746634,-0.060673,Clarius
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.681707,0.144676,0.967449,0.8748020000000001,-0.5610930000000001,Philippus
-0.301743,0.352558,0.288973,1.638181,0.261718,0.356414,0.106925,1.360242,1.093072,0.408863,Philippus
-0.042522,0.10132,0.288973,0.7221529999999999,0.261718,0.231839,0.408929,1.012435,0.40708,0.109329,Marcus
0.512951,-0.071406,-3.210528,0.755482,0.976743,-0.723232,-0.157328,0.22116,0.812439,-0.459926,Coronavirucus
0.463576,0.109171,0.224957,-1.411178,0.261718,1.186911,0.144676,-0.63869,0.095265,1.114136,Marcus
0.204355,-0.275537,0.360101,-0.278884,0.261718,-0.01731,-0.044076,0.1499049999999999,0.095265,0.1375019999999999,Marcus
-0.0301779999999999,0.014957,0.264078,0.374062,0.261718,-0.1418839999999999,-0.157328,-0.130803,0.313536,0.081011,Marcus
0.204355,0.038511,0.036468,0.655644,0.17234,0.314889,0.295677,0.749142,0.064084,0.238017,Marcus
0.327793,-0.142067,0.481018,-2.171392,0.261718,0.190314,-0.006326,0.359728,0.438262,0.310071,Marcus
0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.723232,-0.232828,-0.841232,-0.247731,-0.4146829999999999,Clarius
0.389513,0.556689,0.431229,-1.955514,0.082961,-1.096956,0.069175,-2.64168,-2.3368900000000004,-0.915936,Marcus
-0.301743,0.1955339999999999,0.381439,0.351116,0.082961,-0.432558,0.333428,0.879382,1.498432,-0.451175,Philippus
-3.498799,10.65331,-3.210528,0.06482,-4.9222150000000005,0.14879,0.220177,2.303288,-1.401445,0.119684,Marcus
-0.017834,-0.22843,0.37077,1.293671,0.17234,-0.391033,0.371178,1.331624,2.620965,-0.421278,Mongucus
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,-0.8062819999999999,-0.950086,0.3936659999999999,0.937165,-0.086844,Mongucus
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.425751,0.257927,-0.666862,0.937165,-2.204979,Marcus
0.080916,0.313302,0.079145,0.5889850000000001,0.261718,0.522513,0.144676,-0.318084,-0.341275,0.52241,Clarius
1.37702,-0.063555,0.349432,0.4057199999999999,0.17234,-1.30458,-0.044076,-2.223861,-1.588534,-1.055318,Marcus
0.019197,0.289748,-0.1164569999999999,1.524856,-0.542686,0.439463,0.408929,1.882459,0.531806,0.281198,Clarius
4.96908,-0.385453,0.1431599999999999,-2.600732,0.976743,-2.508801,-0.723584,-3.473417,-1.93153,-1.879997,Coronavirucus
0.09326,0.054213,0.374326,0.378926,0.261718,0.107265,0.144676,1.136888,0.562987,0.127375,Paithonius
0.031541,-2.426761,0.37077,0.77977,0.17234,1.851308,0.673182,0.214792,0.095265,1.371874,Marcus
0.117948,-0.2912389999999999,0.306755,0.2559929999999999,0.17234,0.107265,0.220177,-0.23116,0.095265,0.097081,Marcus
-0.153617,-0.03215,0.2711909999999999,0.057241,0.261718,-0.6401819999999999,0.106925,0.592655,0.219991,-0.511571,Marcus
0.09326,0.2976,-0.013322,0.1091,0.261718,0.730137,0.144676,-0.588113,-0.403638,0.71311,Marcus
-0.104241,-0.338346,0.384996,-0.096275,0.261718,0.190314,0.937434,-0.581046,0.251173,-0.206335,Philippus
0.500607,-0.220579,-0.03466,0.4973229999999999,0.17234,-0.515608,-0.081827,0.488374,0.219991,-0.307767,Marcus
-0.314087,-0.236281,0.029355,0.4608609999999999,0.261718,0.024215,0.106925,-0.277389,0.1888099999999999,0.081807,Marcus
-0.079554,-0.2912389999999999,0.388552,0.855618,0.261718,0.439463,0.106925,0.339283,-0.185368,0.466329,Clarius
0.167323,0.690159,-0.08445,-0.009059,0.261718,-0.224934,0.295677,-0.03823,-0.310094,-0.2442119999999999,Clarius
-3.498799,0.305451,-3.210528,1.101752,-4.9222150000000005,2.141982,0.371178,1.254798,-0.029461,1.857166,Mongucus
-0.22768,-0.997846,0.356544,-0.0269319999999999,0.261718,-0.972381,0.333428,0.777412,0.687713,-0.92822,Esequlius
0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.183409,0.484429,-1.005059,-0.5283640000000001,-0.303113,Clarius
0.229043,-0.369751,0.484575,0.2501739999999999,0.261718,0.273364,0.031425,0.496956,0.251173,0.359642,Marcus
0.130292,0.336855,0.100483,0.382834,0.17234,-0.224934,0.673182,-0.501307,-0.65309,-0.4405779999999999,Marcus
1.043737,-0.401156,0.473906,0.506215,0.261718,0.190314,0.144676,0.193435,-0.8401790000000001,0.218861,Marcus
-0.104241,0.022808,0.3778829999999999,1.279945,0.17234,1.643684,0.031425,0.745279,1.560794,1.619945,Mongucus
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.553729,-1.403091,0.699944,1.124254,-0.580526,Coronavirucus
0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-0.183409,0.295677,1.750648,0.313536,-0.201404,Marcus
0.266074,0.164129,0.118265,0.320234,0.261718,-0.432558,0.484429,0.0515659999999999,-0.310094,-0.5234449999999999,Marcus
0.661077,-0.204876,-3.075385,0.4710359999999999,1.066121,-0.474083,-0.8745850000000001,0.848045,1.623157,0.1954509999999999,Coronavirucus
0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-1.22153,0.257927,-0.658688,0.251173,-1.118257,Clarius
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.273364,0.597681,-0.246227,0.126447,0.0378779999999999,Marcus
0.006853,-0.055704,0.335206,1.7788970000000002,0.261718,0.771662,0.144676,0.719845,0.438262,0.7696,Marcus
0.179667,-0.43256,0.150273,-1.883217,-1.078955,0.854712,0.446679,-2.703946,-2.3368900000000004,0.643709,Marcus
0.278418,-0.197025,0.2391829999999999,-0.73839,0.261718,-0.183409,-0.044076,-0.675288,-0.1230049999999999,-0.012983,Clarius
0.006853,-0.267686,0.40989,0.565443,0.17234,-0.889332,0.182426,0.531438,-0.091823,-0.78298,Clarius
-0.00549,0.7608189999999999,-0.095119,-0.016936,0.261718,-0.6401819999999999,-0.119577,0.150469,0.438262,-0.406679,Clarius
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,-0.349509,-0.42158,-0.450127,0.469443,0.060952,Coronavirucus
-0.091897,0.2269389999999999,0.267634,0.024091,0.261718,-0.889332,0.144676,0.391763,0.687713,-0.742873,Paithonius
0.031541,0.1955339999999999,0.246296,0.627208,0.261718,0.107265,-0.34608,-0.050442,0.219991,0.424137,Paithonius
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.681707,-2.648855,0.406927,0.157628,-2.124692,Clarius
-0.252367,0.093469,0.2391829999999999,-0.0214409999999999,0.17234,2.100457,0.937434,-1.017582,-0.746634,1.412754,Marcus
0.31545,-0.236281,0.37077,0.812174,0.261718,0.14879,0.408929,0.690469,-0.1230049999999999,0.029367,Marcus
-0.240024,0.117022,0.235627,0.902912,0.17234,0.107265,0.408929,0.53668,0.500624,0.001423,Philippus
0.043885,0.69801,0.0222419999999999,0.912997,0.261718,0.522513,0.257927,0.512993,-0.310094,0.448162,Clarius
-0.128929,-0.511072,0.342319,0.170775,0.261718,1.020811,-0.081827,-0.91101,-0.403638,1.116631,Clarius
-0.32643,-0.079257,0.2391829999999999,0.5669350000000001,0.261718,-0.474083,-0.270579,0.559027,0.968347,-0.152401,Philippus
0.006853,-0.267686,0.40989,0.565443,0.17234,-0.598658,0.295677,0.632204,-0.341275,-0.577295,Clarius
-0.38815,0.321153,0.107596,0.886232,0.351096,2.349606,0.55993,-0.884489,-0.154186,1.888944,Clarius
0.4142,-0.173471,0.392108,-0.1308869999999999,0.261718,-0.930856,-0.308329,0.734736,0.219991,-0.574318,Clarius
-0.00549,0.611647,0.0222419999999999,1.0121790000000002,0.261718,1.145386,1.088436,0.197629,0.313536,0.5091979999999999,Marcus
-0.22768,-0.997846,0.356544,-0.0269319999999999,0.261718,-0.972381,-0.119577,0.4111979999999999,0.8748020000000001,-0.7001729999999999,Esequlius
0.15498,0.336855,0.068476,0.021525,0.261718,0.024215,1.2016870000000002,-0.900546,-0.372457,-0.483916,Marcus
0.377169,0.014957,0.381439,0.292753,0.261718,-1.5952540000000002,-0.081827,0.041723,-0.091823,-1.30686,Paithonius
-0.104241,-0.055704,0.299642,0.3912489999999999,0.17234,0.647088,-0.459331,-0.132802,0.1888099999999999,0.974116,Marcus
0.2907619999999999,0.109171,-0.112901,0.221262,0.261718,0.937762,-0.157328,-0.518567,-0.43482,1.085602,Marcus
0.15498,-0.377602,0.349432,0.70613,-0.006417,0.14879,0.106925,0.00794,0.562987,0.195378,Marcus
0.0562289999999999,0.4860279999999999,0.10404,-0.0533379999999999,0.261718,-0.598658,0.408929,0.059857,-0.091823,-0.6437430000000001,Ubuntius
-0.314087,-0.236281,0.029355,0.4608609999999999,0.261718,1.394535,0.371178,-0.192252,0.282354,1.162139,Marcus
-0.017834,-0.22843,0.37077,1.293671,0.17234,1.934358,0.257927,0.568948,1.217798,1.715988,Mongucus
0.2907619999999999,-0.189174,0.079145,-0.085921,0.976743,0.771662,-1.1010879999999998,-0.961646,0.344717,1.609385,Coronavirucus
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.058835,0.257927,-0.142102,0.064084,-0.074621,Clarius
0.019197,0.525284,0.068476,0.166658,0.261718,0.356414,0.106925,-0.4126939999999999,-0.372457,0.389321,Clarius
0.179667,0.321153,0.2427389999999999,0.045844,0.17234,1.643684,-0.119577,-0.878994,-0.341275,1.733685,Marcus
0.09326,-0.055704,0.068476,0.305076,0.261718,0.439463,0.069175,0.512217,0.095265,0.498625,Marcus
-0.437525,-0.471816,0.463236,-0.545248,0.261718,3.636877,0.144676,-1.63039,-2.3368900000000004,3.353787,Philippus
-0.202992,0.36826,0.388552,0.915832,0.17234,-0.474083,0.069175,0.4237399999999999,0.219991,-0.361448,Esequlius
0.2907619999999999,0.109171,-0.112901,0.221262,0.261718,0.480988,0.182426,0.048421,-0.466001,0.453081,Marcus
0.4142,-0.16562,0.05425,-0.8919959999999999,0.976743,-1.013906,-0.799085,0.800962,1.934972,-0.385896,Coronavirucus
-0.104241,-0.055704,0.299642,0.3912489999999999,0.17234,0.397939,0.220177,0.434108,-0.029461,0.370226,Marcus
0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.349509,0.106925,-1.371156,-0.87136,-0.261427,Clarius
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.349509,0.069175,-0.645835,-0.185368,-0.235255,Clarius
0.031541,-0.118513,0.374326,-0.066706,0.261718,0.231839,0.408929,0.2489829999999999,0.469443,0.102795,Marcus
0.364825,0.1955339999999999,0.175168,-0.027618,0.261718,0.107265,0.597681,-0.320472,0.500624,-0.110786,Marcus
-0.32643,-0.157769,0.424116,1.924954,0.17234,1.602159,-0.34608,0.605799,1.623157,1.853621,Mongucus
-0.054866,0.2033849999999999,0.05425,-0.028782,0.261718,0.190314,0.106925,-0.0394329999999999,0.344717,0.241779,Ubuntius
0.229043,0.109171,-0.0666679999999999,0.073324,0.261718,1.0623360000000002,0.446679,-1.054355,-0.1230049999999999,0.814915,Marcus
-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.349509,0.371178,0.52903,0.843621,-0.394985,Philippus
0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.106925,0.659637,-0.310094,-0.446557,Clarius
0.2907619999999999,0.156278,0.136047,1.401386,0.082961,-0.307984,-3.252862,-0.744776,-1.027268,-1.656929,Marcus
0.1056039999999999,-0.189174,0.164499,-0.683757,0.261718,-0.515608,0.371178,-0.036152,0.313536,-0.525591,Marcus
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-1.5952540000000002,0.031425,-1.059267,0.157628,-1.352332,Philippus
-0.4498689999999999,-0.2912389999999999,0.434785,-0.068824,0.261718,-0.6401819999999999,0.484429,0.8893610000000001,0.687713,-0.705454,Philippus
0.15498,-0.448263,0.356544,-0.0038369999999999,0.261718,-0.8062819999999999,0.069175,0.1885609999999999,-0.372457,-0.65399,Clarius
-0.042522,0.2976,0.079145,1.500568,0.351096,0.231839,0.144676,0.911028,0.344717,0.252531,Clarius
0.179667,-0.047852,0.2747469999999999,-0.605223,0.261718,-0.8062819999999999,0.295677,0.103891,0.1888099999999999,-0.766199,Clarius
0.080916,0.077766,0.050694,0.857319,-1.257711,0.854712,0.333428,0.259661,-0.029461,0.698162,Marcus
-0.116585,0.2818969999999999,0.335206,-0.518215,0.082961,1.186911,-2.573354,-2.141365,-0.621908,-3.079398,Esequlius
-0.240024,0.117022,0.235627,0.902912,0.17234,-0.557133,0.446679,1.53403,0.687713,-0.605938,Philippus
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,2.64028,0.408929,-0.364875,0.001721,2.234878,Marcus
0.179667,-0.173471,0.121822,-1.139205,0.17234,-1.096956,0.295677,-1.612178,-1.2767190000000002,-1.029652,Marcus
0.204355,0.038511,0.036468,0.655644,0.17234,0.0657399999999999,0.257927,0.158021,-0.590727,0.03889,Marcus
0.167323,0.117022,0.047137,-0.174809,0.261718,-0.391033,0.295677,0.7480359999999999,0.251173,-0.381797,Marcus
0.043885,0.274046,0.182281,0.095763,0.261718,-0.930856,-0.232828,1.036801,-0.0606419999999999,-0.611869,Clarius
-0.375806,-0.275537,0.449011,0.55685,0.17234,-0.349509,0.106925,-0.055432,0.718895,-0.237907,Esequlius
-3.054421,-0.354049,0.264078,-1.957305,-1.078955,-0.972381,0.597681,-0.0653919999999999,-2.679886,-1.051942,Marcus
0.2166989999999999,-2.08916,0.424116,-0.457525,0.082961,-0.10036,0.220177,1.2061620000000002,0.781258,-0.084735,Marcus
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.605563,0.182426,-0.6481640000000001,-0.185368,0.564916,Clarius
-0.00549,0.7608189999999999,-0.095119,-0.016936,0.261718,-0.474083,0.295677,0.09694,0.344717,-0.466545,Clarius
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.723232,-0.006326,0.4091599999999999,-0.341275,-0.536404,Marcus
-0.412837,-0.7073520000000001,0.356544,1.604166,-0.989576,1.892833,0.7864329999999999,-0.177244,0.562987,1.3699940000000002,Philippus
0.1426359999999999,-0.377602,0.3280929999999999,-0.039583,0.261718,0.273364,-0.232828,0.032967,-0.341275,0.509728,Clarius
-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.10036,0.295677,0.064362,0.7500760000000001,-0.126289,Philippus
0.080916,0.588093,0.01513,0.00225,0.261718,-0.349509,0.597681,0.403296,0.219991,-0.508858,Clarius
0.204355,-0.354049,0.32098,0.410166,-0.989576,0.273364,0.408929,0.478958,0.001721,0.140407,Marcus
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.1418839999999999,0.182426,1.471551,0.812439,-0.102721,Marcus
0.0562289999999999,0.4860279999999999,0.10404,-0.0533379999999999,0.261718,0.397939,0.55993,-0.28298,0.500624,0.163746,Ubuntius
0.661077,-0.204876,-3.075385,0.4710359999999999,1.066121,-0.8062819999999999,-1.768012,0.357243,1.290555,0.441604,Coronavirucus
-0.215336,0.250492,0.473906,1.1870889999999998,0.17234,1.020811,-0.119577,0.029705,2.153242,1.140922,Mongucus
0.117948,0.2661949999999999,0.043581,-0.5900350000000001,0.17234,0.0657399999999999,0.52218,-1.016786,-0.310094,-0.1133779999999999,Clarius
-0.202992,-0.0164479999999999,0.594823,-1.5818219999999998,-0.363929,-0.6401819999999999,-0.081827,0.4676189999999999,1.46725,-0.4176979999999999,Philippus
0.512951,-0.071406,-3.210528,0.755482,0.976743,0.0657399999999999,-1.742845,1.098465,1.093072,1.363713,Coronavirucus
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.342701,0.295677,-1.155101,0.500624,-2.141039,Marcus
0.080916,0.4860279999999999,0.1431599999999999,0.0064269999999999,0.261718,-0.764757,0.371178,0.619506,0.001721,-0.764463,Ubuntius
0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,-0.681707,0.937434,-0.63438,0.469443,-0.959419,Philippus
0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.8062819999999999,-0.006326,0.010717,-0.247731,-0.60753,Clarius
-0.017834,-2.426761,0.278304,0.506662,0.17234,0.979286,0.6354310000000001,0.036733,-0.310094,0.636126,Clarius
0.364825,-0.149918,0.1716109999999999,0.0427699999999999,0.261718,-0.557133,0.069175,-0.3150739999999999,-0.8401790000000001,-0.426353,Clarius
0.179667,0.321153,0.2427389999999999,0.045844,0.17234,0.107265,-0.006326,-0.1672259999999999,-0.091823,0.224551,Marcus
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.59185,0.220177,1.809806,-1.432627,-2.332691,Marcus
0.0562289999999999,0.187683,-0.031104,-0.958476,0.261718,-0.183409,0.257927,-0.8461049999999999,-0.310094,-0.173846,Clarius
0.4142,-0.16562,0.05425,-0.8919959999999999,0.976743,-1.761353,-1.478592,-0.4517,1.404887,-0.750817,Coronavirucus
0.1056039999999999,-0.251983,0.466793,0.287084,0.261718,0.231839,0.069175,0.141052,-0.091823,0.3076239999999999,Marcus
0.4759199999999999,-0.283388,0.107596,0.080127,0.976743,-1.470679,-0.534832,-0.364137,1.68552,-0.960817,Coronavirucus
-0.672058,-0.613138,0.360101,0.373406,0.17234,-0.598658,-0.044076,-0.146412,-0.091823,-0.401399,Philippus
0.068573,0.533135,0.488131,0.255665,-0.6320640000000001,-0.432558,0.6354310000000001,0.342079,0.157628,-0.596885,Marcus
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.474083,-0.157328,0.56157,1.186617,-0.212977,Coronavirucus
0.2907619999999999,-0.189174,0.079145,-0.085921,0.976743,-0.930856,-1.1010879999999998,0.4956939999999999,1.68552,-0.087857,Coronavirucus
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.183409,-0.081827,-1.254042,-0.87136,0.011791,Marcus
-3.054421,-0.354049,0.264078,-1.957305,-1.078955,-1.719828,0.144676,-0.1120859999999999,-3.054063,-1.520549,Marcus
-0.017834,0.336855,0.235627,-0.5111439999999999,-0.81082,0.397939,0.220177,-1.035192,0.219991,0.353482,Ubuntius
-0.22768,0.109171,0.413447,0.118917,0.17234,-0.598658,0.446679,0.714253,0.62535,-0.6239359999999999,Esequlius
0.09326,-1.680899,0.356544,0.180532,0.17234,1.228436,0.55993,-1.0639459999999998,0.126447,0.898265,Marcus
0.1056039999999999,0.2033849999999999,-0.023991,0.995678,0.261718,-0.681707,0.220177,0.597877,-0.466001,-0.610375,Marcus
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.1418839999999999,-1.365341,1.129529,1.46725,0.859941,Coronavirucus
-0.437525,-0.471816,0.463236,-0.545248,0.261718,0.688613,0.748682,-1.891722,-0.1230049999999999,0.312832,Philippus
0.438888,-0.047852,0.388552,0.873551,-1.078955,0.8962370000000001,-0.459331,-0.353381,-0.621908,1.315023,Marcus
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,0.107265,-0.912336,-1.119512,0.375899,0.8088390000000001,Coronavirucus
