Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
12.6,0,0.065652494,0,48.9034,4,2,0,0,48.6034,34
6.865,0,0.056919038,13,212.8218,9,1,0,1,5770.4886,20
10.8,1,0.048143292,0,40.2138,8,2,0,1,690.4346,22
16.7,0,0.022047313,4,110.2886,1,0,2,1,1890.2062,32
12.6,0,0.090427268,7,126.2336,5,1,2,3,3195.84,34
15.15,0,0.027779254,0,150.1708,8,2,0,1,1504.708,22
10.5,0,0.0,9,238.3248,0,1,2,0,711.0744,21
17.6,0,0.008033611,4,174.2422,3,1,2,2,4311.055,10
19.35,0,0.033088472,10,175.4738,8,2,0,1,521.3214,22
15.7,0,0.160663021,9,59.4562,8,2,0,1,829.5868,22
18.1,0,0.178975721,4,155.5288,2,1,1,1,1571.288,12
10.195,1,0.017627888,15,239.6538,6,2,1,1,2403.538,15
12.6,0,0.0194158,1,41.6454,4,2,0,0,83.8908,34
6.655,0,0.016993225,6,211.0586,7,1,1,1,844.2344,17
19.0,0,0.027139013,9,127.3336,2,1,1,1,2940.1728,12
7.075,0,0.03777249,5,98.0068,0,1,2,0,291.6204,21
13.15,0,0.036746479,5,181.2976,7,1,1,1,3259.7568,17
20.1,1,0.022460102,6,226.8036,9,1,0,1,3415.554,20
20.35,1,0.0,4,256.7672,3,1,2,2,5624.6784,10
18.85,0,0.05213575,8,190.1846,9,1,0,1,6687.961,20
16.35,1,0.062508438,6,227.1062,9,1,0,1,5642.655,20
11.3,0,0.007309544,10,196.2426,3,1,2,2,4943.565,10
17.5,0,0.015623754,6,182.6266,3,1,2,2,3135.2522,10
18.0,1,0.142978223,6,87.4514,7,1,1,1,796.9626,17
7.935,0,0.017191055,4,51.535,7,1,1,1,848.895,17
12.6,0,0.143592939,0,37.3164,4,2,0,0,38.6164,34
20.25,1,0.011995271,3,184.5924,8,2,0,1,4997.4948,22
15.5,1,0.15717236,13,149.1418,9,1,0,1,588.5672,20
12.6,0,0.061393095,4,91.812,4,2,0,0,372.848,34
12.6,1,0.264124669,10,155.7314,4,2,0,0,155.1314,34
15.35,0,0.020310046,14,218.0508,1,0,2,1,3038.7112,32
10.1,0,0.054630834,8,200.2084,8,2,0,1,1587.2672,22
16.7,1,0.052517969,5,115.4176,7,1,1,1,687.1056,17
20.7,1,0.047565208,4,213.4876,9,1,0,1,1929.4884,20
16.0,0,0.060797393,15,223.8404,1,0,2,1,3600.6464,32
14.0,0,0.041291169,15,180.7634,8,2,0,1,2181.1608,22
12.85,0,0.022604051,6,181.4318,8,2,0,1,3428.2042,22
20.85,1,0.056580228,1,105.6648,7,1,1,1,623.1888,17
12.35,0,0.164196823,9,120.5124,9,1,0,1,2133.2232,20
6.85,0,0.022976497,5,261.6594,3,1,2,2,3401.5722,10
10.3,0,0.027310252,6,101.0042,6,2,1,1,1289.6546,15
12.6,1,0.141975462,13,49.6008,4,2,0,0,50.6008,34
8.775,0,0.0,4,45.9428,1,0,2,1,790.9704,32
18.85,0,0.01619866,8,129.2626,2,1,1,1,3147.9024,12
12.6,0,0.014205168,9,56.7614,5,1,2,3,2486.763,34
14.85,0,0.09344495,0,141.0812,6,2,1,1,1139.8496,15
20.5,1,0.019199733,5,84.3592,8,2,0,1,1816.3024,22
7.84,1,0.154120252,3,51.935,3,1,2,2,199.74,10
18.25,0,0.089004389,5,196.7452,7,1,1,1,978.726,17
10.3,1,0.011117041,13,85.854,1,0,2,1,2683.174,32
12.5,0,0.103422709,9,169.9448,6,2,1,1,2897.5616,15
12.6,0,0.089035961,4,260.5594,5,1,2,3,9158.079,34
20.25,1,0.102723919,3,93.212,8,2,0,1,1957.452,22
12.6,1,0.024733134,14,40.2822,5,1,2,3,1296.3126,34
15.0,0,0.044871033,8,140.3838,1,0,2,1,2528.7084,32
8.325,0,0.029760052,6,38.7138,1,0,2,1,284.2966,32
15.85,0,0.078999287,3,38.6506,2,1,1,1,759.012,12
13.1,0,0.020870744,4,117.3782,8,2,0,1,1787.673,22
6.26,0,0.031599715,9,111.3228,2,1,1,1,2431.5016,12
17.25,0,0.042413704,4,173.1764,3,1,2,2,4466.1864,10
5.765,0,0.072284689,5,119.9098,6,2,1,1,2048.6666,15
13.6,0,0.009984847,9,175.437,1,0,2,1,1940.807,32
10.5,0,0.052852621,5,88.783,2,1,1,1,2067.309,12
7.975,0,0.014660821,0,85.125,7,1,1,1,2663.2,17
12.65,1,0.076354362,5,192.1846,3,1,2,2,1146.5076,10
12.3,0,0.076709639,9,247.846,7,1,1,1,3448.844,17
5.985,0,0.005677876,0,184.8924,7,1,1,1,1665.8316,17
12.6,0,0.0,6,184.7266,5,1,2,3,8114.7704,34
15.15,1,0.012282366,13,132.5284,9,1,0,1,1713.7692,20
12.35,0,0.026681262,3,56.4246,8,2,0,1,810.9444,22
14.3,0,0.127541722,5,84.9224,8,2,0,1,1193.1136,22
8.695,0,0.119513002,9,93.4094,6,2,1,1,856.8846,15
16.35,0,0.054463442,10,163.8842,0,1,2,0,165.7842,21
6.135,1,0.0,0,151.3366,7,1,1,1,1057.9562,17
19.5,0,0.015756784,9,185.0608,7,1,1,1,2205.1296,17
9.5,1,0.010907967,13,182.3608,1,0,2,1,2940.1728,32
8.895,0,0.07543556,7,235.8616,6,2,1,1,3046.7008,15
18.25,0,0.0,5,196.8452,8,2,0,1,3327.6684,22
21.35,0,0.115194717,3,258.3278,0,1,2,0,520.6556,21
19.7,0,0.066922802,13,174.837,6,2,1,1,2999.429,15
12.6,0,0.064636203,0,90.0804,5,1,2,3,2113.2492,34
16.6,0,0.103195401,6,117.8466,7,1,1,1,942.7728,17
12.6,0,0.13121032,4,74.0354,4,2,0,0,75.2354,34
10.895,0,0.035747522,6,133.6284,8,2,0,1,1581.9408,22
12.6,1,0.192650072,5,37.4506,4,2,0,0,37.9506,34
12.6,0,0.098031771,8,151.3024,4,2,0,0,151.8024,34
12.6,1,0.030118338,1,248.8092,5,1,2,3,3486.1288,34
8.51,0,0.016201845,9,195.2478,2,1,1,1,4262.4516,12
14.15,0,0.05837308,13,243.9828,0,1,2,0,731.0484,21
6.65,0,0.087652908,6,128.8678,6,2,1,1,1398.8458,15
15.25,1,0.065999008,13,177.966,9,1,0,1,2336.958,20
18.25,0,0.088750333,5,196.5452,1,0,2,1,2348.9424,32
12.6,1,0.100277876,6,196.8768,5,1,2,3,7094.7648,34
16.0,1,0.099252438,5,87.4856,6,2,1,1,1054.6272,15
19.2,0,0.0,9,127.831,7,1,1,1,1298.31,17
12.15,0,0.0,9,117.815,2,1,1,1,2330.3,12
8.895,0,0.026384672,5,208.9954,9,1,0,1,4584.6988,20
10.895,0,0.228993134,4,263.4568,0,1,2,0,527.3136,21
16.0,1,0.065431917,4,76.1986,2,1,1,1,1869.5664,12
12.6,0,0.026749991,5,106.928,5,1,2,3,2876.256,34
9.195,0,0.0,0,43.6744,3,1,2,2,407.4696,10
11.35,1,0.043333912,6,201.0742,3,1,2,2,2189.8162,10
10.0,0,0.089656812,8,144.0102,2,1,1,1,1603.9122,12
9.395,0,0.039954281,11,82.4908,6,2,1,1,2013.3792,15
12.6,0,0.087854925,14,95.9752,4,2,0,0,95.8752,34
20.75,0,0.149404057,2,192.8478,0,1,2,0,774.9912,21
9.8,0,0.0268952,10,128.402,7,1,1,1,2403.538,17
5.695,0,0.065857092,5,258.5646,3,1,2,2,4380.2982,10
18.2,0,0.161817014,6,37.819,7,1,1,1,219.714,17
19.35,1,0.082197959,0,49.2034,1,0,2,1,729.051,32
18.35,0,0.015335349,7,106.6938,7,1,1,1,1393.5194,17
6.36,0,0.00599072,9,163.6526,7,1,1,1,5262.4832,17
9.8,0,0.013898123,14,46.506,3,1,2,2,372.848,10
12.6,1,0.078912473,0,99.9042,5,1,2,3,3273.7386,34
12.6,0,0.059776237,9,231.7642,5,1,2,3,5344.3766,34
6.635,1,0.0,5,39.7506,1,0,2,1,303.6048,32
18.1,0,0.297883712,4,156.7288,0,1,2,0,314.2576,21
8.93,0,0.022059594,9,56.0614,0,1,2,0,276.307,21
8.3,0,0.03532494,6,38.9506,1,0,2,1,721.0614,32
8.895,0,0.124967595,9,112.7544,7,1,1,1,3467.4864,17
16.35,1,0.062411404,6,225.9062,8,2,0,1,5416.9488,22
8.6,0,0.032754431,8,140.5154,3,1,2,2,283.6308,10
12.6,0,0.160178832,9,160.2894,4,2,0,0,323.5788,34
19.0,1,0.104035148,6,227.772,2,1,1,1,5206.556,12
7.56,0,0.06390019,5,157.263,7,1,1,1,2503.408,17
12.6,1,0.062648111,5,104.899,1,0,2,1,1960.781,32
15.6,0,0.111685868,11,184.7924,0,1,2,0,370.1848,21
8.71,0,0.233039817,3,49.5376,0,1,2,0,95.8752,21
18.1,0,0.17824575,4,158.1288,9,1,0,1,3299.7048,20
13.35,0,0.140241213,5,150.2392,2,1,1,1,2684.5056,12
16.6,0,0.0,6,173.3738,8,2,0,1,2085.2856,22
6.695,0,0.033935576,5,221.9456,6,2,1,1,2210.456,15
12.6,1,0.016516275,6,47.4034,5,1,2,3,2187.153,34
16.6,0,0.026537206,5,57.2614,8,2,0,1,1049.9666,22
15.35,0,0.015673267,11,145.047,6,2,1,1,2719.793,15
19.7,0,0.089083914,6,54.593,0,1,2,0,56.593,21
14.3,0,0.131152799,0,78.6328,2,1,1,1,231.6984,12
12.6,1,0.083109455,3,195.8426,5,1,2,3,5734.5354,34
10.0,0,0.045818773,5,138.718,1,0,2,1,1398.18,32
14.8,0,0.044869794,14,76.467,6,2,1,1,1531.34,15
12.6,1,0.0,3,160.692,4,2,0,0,319.584,34
8.71,1,0.04605781,4,43.8744,9,1,0,1,633.8416,20
12.15,0,0.030815427,5,252.0698,0,1,2,0,1014.6792,21
17.85,0,0.01806055,8,97.0094,7,1,1,1,2094.6068,17
9.5,1,0.035205866,6,171.3448,9,1,0,1,2386.2272,20
11.8,1,0.076705948,13,34.7558,6,2,1,1,780.9834,15
14.1,0,0.089677773,3,139.8496,8,2,0,1,1693.7952,22
12.6,0,0.132327406,4,168.4158,4,2,0,0,334.2316,34
19.35,1,0.065520388,10,168.3816,8,2,0,1,1342.2528,22
19.75,0,0.012518707,6,190.6872,2,1,1,1,4916.2672,12
10.3,1,0.050353695,3,78.696,2,1,1,1,1757.712,12
12.6,0,0.110762642,11,108.5912,5,1,2,3,1637.868,34
12.6,0,0.045050674,13,84.925,5,1,2,3,1747.725,34
10.8,0,0.083016832,4,193.4504,2,1,1,1,2876.256,12
17.75,1,0.0,6,139.9838,7,1,1,1,1966.7732,17
8.575,0,0.023983258,14,106.328,3,1,2,2,958.752,10
19.1,0,0.075836522,4,40.2138,0,1,2,0,81.2276,21
20.7,1,0.100330684,6,123.4388,9,1,0,1,1238.388,20
12.6,0,0.051778173,13,157.892,4,2,0,0,319.584,34
6.785,1,0.022970468,13,211.0928,6,2,1,1,4418.2488,15
6.57,0,0.066014596,7,259.7278,1,0,2,1,2863.6058,32
5.78,1,0.07429945,13,264.9568,7,1,1,1,1845.5976,17
6.92,1,0.131128467,2,93.1804,9,1,0,1,1561.9668,20
20.25,1,0.014816356,4,194.1162,9,1,0,1,3848.324,20
13.65,0,0.049318315,6,149.005,7,1,1,1,2097.27,17
13.5,1,0.017960492,13,81.596,2,1,1,1,639.168,12
16.5,0,0.035801238,8,92.612,3,1,2,2,559.272,10
16.7,1,0.038606365,13,146.5102,7,1,1,1,2770.3938,17
8.68,0,0.008871687,5,99.7384,3,1,2,2,295.6152,10
12.6,0,0.125793938,7,36.2506,4,2,0,0,37.9506,34
7.235,0,0.058369013,13,115.2834,3,1,2,2,1267.0174,10
16.75,1,0.0,14,39.3822,8,2,0,1,353.5398,22
15.35,0,0.073269336,14,92.112,6,2,1,1,1118.544,15
10.8,0,0.049677651,6,245.9144,1,0,2,1,4655.2736,32
6.26,0,0.031470832,9,110.2228,9,1,0,1,1547.3192,20
5.63,1,0.024579432,10,105.3306,9,1,0,1,1045.306,20
6.92,1,0.131665479,2,91.8804,2,1,1,1,275.6412,12
12.15,0,0.015523707,5,212.0928,3,1,2,2,2735.1064,10
16.6,0,0.122475364,6,175.5738,7,1,1,1,347.5476,17
9.195,0,0.107891398,13,182.7634,8,2,0,1,3817.0314,22
19.0,0,0.128065918,13,104.3622,6,2,1,1,1905.5196,15
9.395,0,0.045361705,13,83.825,7,1,1,1,665.8,17
9.8,0,0.090390357,11,192.1478,1,0,2,1,2324.9736,32
12.6,0,0.087029712,6,109.2228,5,1,2,3,3205.1612,34
18.85,0,0.052054819,8,189.1846,8,2,0,1,2101.9306,22
9.13,0,0.051952573,9,152.3024,7,1,1,1,1821.6288,17
9.0,1,0.050786366,3,152.2024,2,1,1,1,3643.2576,12
17.1,0,0.067141355,9,114.586,6,2,1,1,2942.836,15
6.715,1,0.121485195,0,40.2454,1,0,2,1,587.2356,32
5.82,0,0.080640478,9,167.779,8,2,0,1,2886.243,22
18.7,0,0.037699254,6,110.2886,7,1,1,1,2223.772,17
7.93,0,0.0,5,123.2414,3,1,2,2,487.3656,10
18.75,0,0.034501405,9,211.7218,2,1,1,1,5770.4886,12
12.6,0,0.053795154,13,117.7466,5,1,2,3,1414.1592,34
5.0,0,0.044004675,14,188.853,8,2,0,1,5502.837,22
7.445,0,0.0,0,76.8354,8,2,0,1,2181.8266,22
20.85,0,0.121250374,13,193.9452,8,2,0,1,1565.9616,22
20.85,0,0.0,10,115.1808,3,1,2,2,1054.6272,10
19.2,0,0.100230114,5,112.9886,9,1,0,1,1667.829,20
17.35,0,0.167383061,9,175.6712,8,2,0,1,2812.3392,22
14.3,1,0.034404732,0,98.1726,6,2,1,1,489.363,15
19.5,0,0.082719632,3,179.3002,7,1,1,1,2865.6032,17
6.675,0,0.041913535,13,90.7462,6,2,1,1,1665.8316,15
8.18,0,0.0132043,9,143.8154,2,1,1,1,2694.4926,12
6.98,0,0.041105789,3,83.4934,8,2,0,1,1555.9746,22
12.6,0,0.141106202,15,87.9172,5,1,2,3,3836.3396,34
16.85,0,0.036463975,13,90.7488,7,1,1,1,543.2928,17
14.8,0,0.01946418,8,196.3794,1,0,2,1,1950.794,32
12.3,1,0.0,13,57.3562,1,0,2,1,177.7686,32
7.435,0,0.123086812,15,206.9638,7,1,1,1,1035.319,17
15.1,1,0.105646853,6,42.8796,6,2,1,1,949.4308,15
9.195,1,0.118149377,13,160.5578,2,1,1,1,1283.6624,12
10.1,0,0.046545786,7,59.9878,1,0,2,1,484.7024,32
16.0,1,0.065009745,4,79.5986,1,0,2,1,934.7832,32
17.7,1,0.016630303,6,48.1034,7,1,1,1,534.6374,17
8.1,1,0.134532392,3,39.448,9,1,0,1,878.856,20
20.6,0,0.083133128,0,120.1756,9,1,0,1,1332.9316,20
20.35,0,0.039428167,9,127.9678,3,1,2,2,3560.6984,10
8.195,0,0.0,0,93.1462,3,1,2,2,647.8234,10
17.75,0,0.034823127,4,248.675,7,1,1,1,4993.5,17
7.475,0,0.148492521,6,240.6854,6,2,1,1,1691.7978,15
19.0,1,0.065901299,6,188.7214,3,1,2,2,1695.7926,10
12.6,1,0.041622264,6,124.0072,9,1,0,1,4042.7376,20
12.6,0,0.064933297,13,174.837,5,1,2,3,4763.799,34
7.895,1,0.0945493,2,102.6332,6,2,1,1,1640.5312,15
12.6,0,0.107076832,14,58.7904,5,1,2,3,1288.9888,34
17.1,0,0.128674983,6,112.3886,7,1,1,1,2334.9606,17
8.355,0,0.188322664,3,148.5418,3,1,2,2,2207.127,10
12.6,1,0.0,5,145.2102,4,2,0,0,437.4306,34
18.5,0,0.052025392,13,118.4124,1,0,2,1,2370.248,32
12.6,1,0.065316099,6,189.9214,5,1,2,3,5087.3778,34
8.975,1,0.01516265,3,101.899,0,1,2,0,103.199,21
10.1,1,0.053584207,6,224.4088,8,2,0,1,4697.8848,22
9.285,1,0.020989132,13,158.6578,1,0,2,1,2406.867,32
11.6,1,0.144017405,4,238.3222,8,2,0,1,5736.5328,22
12.6,0,0.115978122,13,183.4266,5,1,2,3,7192.6374,34
12.5,0,0.081465335,10,220.7798,3,1,2,2,6611.394,10
16.0,0,0.041177505,13,142.3496,2,1,1,1,3246.4408,12
14.15,0,0.042352822,4,51.6982,3,1,2,2,1262.3568,10
20.2,0,0.074541867,9,94.1462,3,1,2,2,1758.3778,10
13.65,1,0.18454121,3,211.5902,7,1,1,1,4672.5844,17
17.25,0,0.114160573,9,253.1724,2,1,1,1,3775.086,12
5.655,0,0.175352413,14,147.4102,9,1,0,1,2478.7734,20
20.75,1,0.083590755,5,182.2318,6,2,1,1,3067.3406,15
5.175,1,0.029471408,13,105.4622,1,0,2,1,3281.7282,32
20.0,1,0.028282832,6,46.2744,2,1,1,1,1086.5856,12
11.8,0,0.0,6,46.5402,0,1,2,0,229.701,21
16.75,1,0.008208342,3,102.8674,7,1,1,1,1528.011,17
18.35,0,0.03334929,4,155.034,3,1,2,2,1990.742,10
12.8,0,0.076060037,6,95.141,8,2,0,1,868.869,22
19.75,0,0.014301326,9,103.0332,8,2,0,1,1230.3984,22
8.75,1,0.074931201,6,187.6556,3,1,2,2,938.778,10
13.3,0,0.080131363,4,234.03,3,1,2,2,4194.54,10
18.85,0,0.167444431,9,194.6136,1,0,2,1,1166.4816,32
9.695,1,0.03033748,13,222.9114,9,1,0,1,5764.4964,20
20.7,0,0.04874969,6,37.5506,6,2,1,1,113.8518,15
12.6,0,0.014788594,15,174.408,5,1,2,3,7443.644,34
11.1,0,0.111298111,6,191.7846,2,1,1,1,3057.3536,12
8.975,1,0.05268526,3,83.3224,1,0,2,1,3579.3408,32
12.15,0,0.018485511,5,253.1698,3,1,2,2,1522.0188,10
7.67,0,0.184689756,9,35.4216,1,0,2,1,450.0808,32
13.8,1,0.064153845,6,76.9012,1,0,2,1,607.2096,32
4.785,0,0.092516598,1,120.1098,1,0,2,1,1325.6078,32
20.0,1,0.104245198,3,105.3622,9,1,0,1,1270.3464,20
12.6,1,0.041779181,10,43.4112,5,1,2,3,1107.8912,34
8.395,0,0.07226985,7,254.104,3,1,2,2,3542.056,10
6.175,1,0.179806961,10,95.2752,3,1,2,2,1534.0032,10
8.21,0,0.044995631,4,89.2198,9,1,0,1,1308.297,20
19.7,0,0.053523765,6,55.393,2,1,1,1,1471.418,12
19.6,0,0.041459372,9,89.6514,3,1,2,2,1239.7196,10
7.5,0,0.036234918,8,175.3028,8,2,0,1,3896.2616,22
5.845,1,0.105445801,5,214.4218,3,1,2,2,1496.0526,10
11.395,0,0.0,8,151.6708,1,0,2,1,3460.8284,32
7.17,1,0.05997133,6,132.1968,3,1,2,2,2870.9296,10
5.75,1,0.075595405,4,114.7176,2,1,1,1,1259.6936,12
15.5,1,0.210375806,6,178.2028,0,1,2,0,177.1028,21
7.76,0,0.059341019,13,99.77,6,2,1,1,798.96,15
13.65,1,0.18520944,3,212.9902,2,1,1,1,3185.853,12
10.8,0,0.098566832,10,98.3042,9,1,0,1,1488.063,20
11.1,0,0.11084417,6,189.2846,9,1,0,1,5159.2842,20
12.6,0,0.0350152,13,182.0318,5,1,2,3,5954.2494,34
12.8,1,0.023567538,10,226.8404,9,1,0,1,4500.808,20
8.785,0,0.0,6,123.0414,0,1,2,0,121.8414,21
20.6,1,0.04792722,6,185.9556,6,2,1,1,4318.3788,15
7.89,0,0.036207786,4,121.0782,7,1,1,1,3456.1678,17
16.85,0,0.044377096,6,185.8266,1,0,2,1,1659.8394,32
16.35,0,0.034742632,9,127.402,7,1,1,1,759.012,17
12.6,1,0.116915909,13,159.4578,5,1,2,3,4974.1918,34
17.35,1,0.062979148,0,87.983,7,1,1,1,1707.777,17
12.6,1,0.068604503,6,197.3768,5,1,2,3,7488.9184,34
12.6,0,0.03294861,9,116.8124,5,1,2,3,2488.7604,34
12.6,0,0.007450258,9,186.7556,1,0,2,1,2816.334,32
5.32,0,0.093027718,8,101.4674,9,1,0,1,2954.1546,20
12.6,0,0.164864915,9,255.2698,4,2,0,0,761.0094,34
13.0,1,0.083498083,3,199.4426,6,2,1,1,593.2278,15
12.6,0,0.014522363,14,50.2324,5,1,2,3,1298.31,34
19.85,0,0.025963795,9,46.3376,6,2,1,1,1150.5024,15
17.6,0,0.019012262,8,237.159,2,1,1,1,3072.667,12
14.6,0,0.059393919,9,181.7976,6,2,1,1,3259.7568,15
7.55,0,0.027212058,3,152.734,9,1,0,1,2756.412,20
13.8,0,0.013263968,3,106.9254,8,2,0,1,2930.1858,22
17.25,1,0.079113947,13,99.2068,0,1,2,0,97.2068,21
10.1,0,0.03020851,8,153.1656,8,2,0,1,1544.656,22
14.3,1,0.049634817,10,212.5586,1,0,2,1,3165.879,32
9.8,0,0.047187038,0,100.6016,8,2,0,1,1619.2256,22
11.3,0,0.066681333,9,194.4478,8,2,0,1,387.4956,22
7.67,0,0.185218446,9,36.3216,7,1,1,1,415.4592,17
13.8,0,0.162462044,4,55.893,0,1,2,0,226.372,21
10.395,0,0.031273559,12,160.0604,9,1,0,1,1267.6832,20
20.7,0,0.042836778,4,175.8028,8,2,0,1,1593.9252,22
12.6,0,0.114127418,4,147.176,4,2,0,0,585.904,34
17.35,1,0.146895866,12,149.605,3,1,2,2,3745.125,10
16.35,0,0.013420879,11,104.828,3,1,2,2,1810.976,10
19.35,0,0.026181893,6,167.0474,8,2,0,1,2358.2636,22
15.2,0,0.012184999,8,50.3034,2,1,1,1,145.8102,12
14.3,0,0.026428924,5,78.2302,3,1,2,2,554.6114,10
12.6,1,0.045243613,4,146.8102,5,1,2,3,3499.4448,34
20.0,1,0.0,5,127.3678,8,2,0,1,1780.3492,22
12.6,1,0.076790922,5,172.1106,5,1,2,3,2566.659,34
10.1,1,0.045950475,13,38.2848,2,1,1,1,1230.3984,12
12.6,1,0.133673087,3,41.548,5,1,2,3,918.804,34
12.6,0,0.060252433,4,170.7106,5,1,2,3,3079.9908,34
8.18,1,0.082529704,5,56.9588,9,1,0,1,744.3644,20
19.5,0,0.082552214,3,179.8002,8,2,0,1,716.4008,22
18.7,0,0.089272253,13,254.7672,8,2,0,1,5113.344,22
12.35,1,0.072541731,4,48.5692,7,1,1,1,886.8456,17
16.0,1,0.017536671,10,45.5718,1,0,2,1,1039.9796,32
8.395,0,0.072088552,7,253.704,9,1,0,1,4554.072,20
4.785,0,0.092781435,1,119.7098,7,1,1,1,1807.647,17
5.03,0,0.008644894,9,122.6756,6,2,1,1,2665.8632,15
15.6,0,0.025342692,13,174.3054,2,1,1,1,1751.054,12
7.285,0,0.031145743,9,173.6054,6,2,1,1,2626.581,15
20.35,0,0.0,13,120.9072,9,1,0,1,1470.0864,20
17.7,0,0.030108283,13,165.9816,2,1,1,1,4362.3216,12
12.6,0,0.044391149,3,164.3842,5,1,2,3,4476.1734,34
20.25,1,0.022639471,4,248.4092,2,1,1,1,2241.0828,12
8.945,1,0.0,4,264.791,2,1,1,1,4733.838,12
12.6,0,0.139419417,10,66.0826,4,2,0,0,258.3304,34
18.25,0,0.015278899,13,199.0084,8,2,0,1,3174.5344,22
20.35,0,0.039329257,9,127.6678,9,1,0,1,2924.8594,20
16.75,1,0.008579863,10,72.3038,9,1,0,1,960.7494,20
12.1,0,0.028164527,7,178.166,0,1,2,0,539.298,21
18.5,1,0.0,4,144.2102,6,2,1,1,2041.3428,15
15.0,1,0.054367971,3,58.5904,6,2,1,1,996.0368,15
19.5,1,0.0273467,3,158.992,8,2,0,1,1757.712,22
13.65,0,0.016001434,1,230.6668,2,1,1,1,1842.9344,12
13.15,1,0.165328057,6,170.6764,6,2,1,1,3435.528,15
12.6,1,0.013529884,6,106.2596,5,1,2,3,1402.1748,34
20.6,1,0.030510526,4,211.4244,8,2,0,1,7833.8028,22
6.28,0,0.027699863,14,87.9198,6,2,1,1,1221.0772,15
5.925,1,0.09646733,4,42.8086,8,2,0,1,669.129,22
17.7,0,0.011636708,5,94.541,7,1,1,1,1061.951,17
18.85,0,0.141642219,3,168.1132,8,2,0,1,2874.9244,22
12.6,0,0.044767801,4,241.8854,5,1,2,3,4592.0226,34
17.5,0,0.028009382,10,141.718,0,1,2,0,419.454,21
17.7,0,0.1164455,13,182.8266,1,0,2,1,5163.9448,32
16.1,1,0.013584408,6,107.7596,1,0,2,1,323.5788,32
9.8,0,0.026950104,10,128.402,3,1,2,2,1265.02,10
7.565,0,0.054751689,8,54.793,7,1,1,1,622.523,17
17.6,1,0.076121831,10,111.7202,8,2,0,1,1125.202,22
12.15,1,0.058516562,6,164.1552,9,1,0,1,5198.5664,20
9.31,0,0.037923509,5,61.651,1,0,2,1,379.506,32
19.25,1,0.058365706,5,82.1908,9,1,0,1,2432.8332,20
9.5,0,0.031346387,6,110.7228,7,1,1,1,1657.842,17
15.35,0,0.015663185,11,143.947,1,0,2,1,3006.087,32
12.6,0,0.063750302,3,153.4682,5,1,2,3,2287.023,34
12.6,1,0.07252476,13,120.3098,5,1,2,3,1687.1372,34
17.85,0,0.038040837,14,189.1188,2,1,1,1,3237.1196,12
7.02,0,0.049823902,4,82.225,1,0,2,1,2746.425,32
12.6,0,0.014560297,0,81.425,5,1,2,3,1331.6,34
12.6,0,0.026408698,5,53.2614,5,1,2,3,607.8754,34
12.3,0,0.069446588,14,106.3938,6,2,1,1,857.5504,15
5.46,1,0.03217132,3,184.824,6,2,1,1,4287.752,15
15.1,0,0.026046138,5,147.2076,7,1,1,1,1773.6912,17
11.8,0,0.121848436,6,46.8402,7,1,1,1,597.2226,17
19.25,0,0.108470504,9,33.4558,3,1,2,2,441.4254,10
13.65,1,0.0,13,55.8588,7,1,1,1,1431.47,17
13.35,0,0.038494623,13,240.2564,1,0,2,1,2860.2768,32
12.6,1,0.122830885,13,86.9514,5,1,2,3,3364.9532,34
13.15,1,0.038029746,13,88.6856,7,1,1,1,1757.712,17
14.3,1,0.065207559,6,89.8856,8,2,0,1,966.7416,22
12.3,0,0.037014587,13,115.1834,7,1,1,1,1958.1178,17
7.825,0,0.133281968,10,63.2826,0,1,2,0,129.1652,21
19.1,0,0.045299563,4,38.8138,6,2,1,1,365.5242,15
8.71,0,0.121149472,3,93.7778,1,0,2,1,1783.6782,32
19.6,0,0.094083303,9,252.2698,1,0,2,1,2790.3678,32
19.5,0,0.0,3,179.3002,9,1,0,1,2328.3026,20
15.85,0,0.0,1,174.737,2,1,1,1,2822.992,12
12.6,0,0.035022503,8,85.1224,5,1,2,3,2045.3376,34
17.6,1,0.016060186,1,47.2402,7,1,1,1,505.3422,17
12.6,1,0.009014978,3,102.699,5,1,2,3,3095.97,34
19.1,0,0.096733815,6,233.1958,8,2,0,1,5141.3076,22
6.13,0,0.102607233,6,54.0298,3,1,2,2,808.947,10
6.55,0,0.024521191,1,100.6332,6,2,1,1,2665.8632,15
16.5,1,0.160624116,13,143.8128,2,1,1,1,2588.6304,12
17.0,0,0.052165855,8,125.073,1,0,2,1,1108.557,32
10.5,1,0.0,0,162.421,7,1,1,1,1304.968,17
8.93,0,0.0,9,55.4614,7,1,1,1,331.5684,17
12.6,0,0.07753654,0,180.866,5,1,2,3,3235.788,34
16.1,1,0.024928351,6,95.141,1,0,2,1,3089.312,32
12.6,0,0.08071118,0,113.1544,5,1,2,3,3355.632,34
5.82,0,0.080968973,9,171.379,3,1,2,2,2037.348,10
16.25,0,0.057485328,6,126.2046,9,1,0,1,1867.569,20
13.35,1,0.149669322,13,180.266,7,1,1,1,898.83,17
12.6,1,0.024776026,0,172.3422,5,1,2,3,7759.899,34
5.15,1,0.061165512,10,125.6388,6,2,1,1,2848.2924,15
12.6,0,0.041718456,13,94.5462,5,1,2,3,2868.9322,34
7.865,0,0.06100886,2,166.0526,1,0,2,1,3617.9572,32
