Company,TypeName,Inches,ScreenResolution,Ram,OpSys,Weight,Touchscreen,IPS_panel,Cpu_brand,HDD,SSD,Gpu_brand,PRICE
Dell,Ultrabook,14.0,2560x1440,8,Windows,1.5,1,0,Intel Core i7,0,256,Intel,104587.57439999998
Dell,Gaming,17.3,1920x1080,32,Windows,4.42,0,0,Intel Core i7,1000,256,Nvidia,149184.0
Toshiba,Notebook,14.0,1920x1080,8,Windows,1.95,0,0,Intel Core i5,0,256,Intel,62870.4
Asus,Gaming,17.3,1920x1080,16,Windows,2.73,0,0,Intel Core i7,1000,256,Nvidia,109218.672
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,1,Intel Core i5,1000,128,Nvidia,52161.12
Lenovo,Notebook,14.0,1366x768,4,Windows,1.7,0,0,Intel Core i5,0,0,Intel,53386.56
Asus,2 in 1 Convertible,15.6,3840x2160,16,Windows,2.3,1,0,Intel Core i7,2000,512,Nvidia,95850.72
HP,Notebook,15.6,1366x768,6,Windows,2.04,0,0,Intel Core i7,1000,0,Intel,30849.12
Asus,Gaming,17.3,1920x1080,16,Windows,2.99,0,0,Intel Core i7,1000,256,Nvidia,93186.72
Dell,2 in 1 Convertible,15.6,1920x1080,12,Windows,2.19,1,1,Intel Core i7,0,512,Intel,69210.72
Toshiba,Notebook,13.3,1920x1080,4,Windows,1.2,0,0,Intel Core i5,0,128,Intel,63669.6
Lenovo,Notebook,15.6,1920x1080,6,Windows,2.2,0,0,AMD Processor,0,256,AMD,29250.72
Fujitsu,Notebook,15.6,1366x768,4,Windows,2.3,0,0,Intel Core i5,0,256,Intel,34578.72
Toshiba,Notebook,14.0,1366x768,4,Windows,1.75,0,0,Intel Core i5,500,0,Intel,48751.2
Dell,Notebook,15.6,1366x768,4,Windows,2.25,0,0,Intel Core i5,500,0,AMD,31914.72
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i5,1000,0,Intel,42943.68
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.5,0,1,Intel Core i7,1000,128,Nvidia,63349.92
Dell,Notebook,15.6,1366x768,8,Windows,2.36,0,0,Intel Core i7,1000,0,AMD,39906.72
Dell,Notebook,14.0,1920x1080,8,Windows,1.6,0,0,Intel Core i5,0,128,Intel,59620.32
HP,Netbook,12.5,1920x1080,8,Windows,0.97,0,0,Other Intel Processor,0,512,Intel,101658.24
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,Intel Core i3,1000,128,AMD,26586.72
Lenovo,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.9,0,0,Other Intel Processor,0,128,Intel,14418.6336
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i5,0,256,Intel,71874.72
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.68,1,0,Intel Core i5,0,256,Intel,47365.92
Asus,Notebook,13.3,3200x1800,8,Windows,1.4,0,0,Intel Core i5,0,256,Intel,61272.0
HP,Ultrabook,13.3,1920x1080,8,Windows,1.11,1,1,Intel Core i7,0,256,Intel,71874.72
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,Other Intel Processor,500,0,Intel,20246.4
Asus,Gaming,15.6,1920x1080,16,Windows,2.5,0,0,Intel Core i7,1000,256,Nvidia,95850.72
HP,Ultrabook,14.0,1920x1080,8,Windows,1.48,0,0,Intel Core i7,0,512,Intel,111301.92
Acer,Gaming,15.6,1920x1080,8,Windows,2.7,0,1,Intel Core i7,1000,128,Nvidia,67132.8
HP,Notebook,13.3,1920x1080,8,Windows,1.34,0,1,Intel Core i5,0,256,Intel,63349.92
Dell,Notebook,15.6,1366x768,4,Windows,2.18,0,0,Intel Core i3,0,128,Intel,29144.16
HP,Notebook,14.0,1366x768,4,Windows,1.64,0,0,Intel Core i5,500,0,Intel,41505.12
Toshiba,Notebook,13.3,1920x1080,4,Windows,1.2,0,0,Intel Core i5,0,128,Intel,63669.6
HP,Notebook,14.0,1366x768,4,Windows,1.48,0,0,Intel Core i5,0,256,Intel,58607.46719999999
HP,Notebook,14.0,1920x1080,4,Windows,1.95,0,0,Intel Core i5,0,256,Intel,64202.4
HP,Ultrabook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i7,0,256,Intel,77202.72
HP,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i5,0,256,Nvidia,55904.5728
HP,Notebook,14.0,1366x768,4,Windows,1.64,0,0,Intel Core i3,500,0,Intel,36443.52
Dell,Gaming,15.6,1920x1080,8,Windows,2.65,0,0,Intel Core i5,0,0,Nvidia,50562.72
HP,Ultrabook,12.5,1920x1080,4,Windows,1.26,0,0,Intel Core i5,500,0,Intel,81997.92
HP,Notebook,14.0,1920x1080,4,Windows,1.48,0,0,Intel Core i5,0,256,Intel,84715.2
HP,Ultrabook,14.0,1920x1080,8,Windows,1.54,0,0,Intel Core i7,0,256,Intel,100550.5488
HP,Notebook,13.3,1366x768,4,Windows,1.49,0,0,Intel Core i3,500,0,Intel,42624.0
Toshiba,Notebook,13.3,1366x768,8,Windows,1.5,0,0,Intel Core i5,0,256,Intel,64468.8
HP,Notebook,15.6,1366x768,4,Windows,2.04,0,0,Intel Core i3,0,256,Intel,41025.0672
Lenovo,Notebook,17.3,3840x2160,16,Windows,2.4,0,1,Intel Core i7,0,512,Nvidia,158135.04
Toshiba,Notebook,14.0,1920x1080,8,Windows,1.47,0,1,Intel Core i5,0,256,Intel,79387.2
HP,Notebook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i7,0,256,Intel,118761.12
Dell,2 in 1 Convertible,15.6,1920x1080,4,Windows,2.08,1,1,Intel Core i3,1000,0,Intel,42410.3472
Toshiba,Ultrabook,13.3,1920x1080,8,Windows,1.2,0,0,Intel Core i5,0,256,Intel,84715.2
HP,Notebook,13.3,1920x1080,8,Windows,1.11,0,1,Intel Core i5,0,256,Intel,61218.72
HP,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i7,0,256,Nvidia,63159.7104
Dell,Notebook,15.6,1920x1080,8,Windows,2.09,0,0,Intel Core i5,500,0,Intel,55754.3232
HP,Ultrabook,12.5,1366x768,4,Windows,1.26,0,0,Intel Core i5,0,256,Intel,83063.52
HP,Notebook,14.0,1366x768,4,Windows,2.31,0,0,Intel Core i5,500,0,Intel,63349.92
HP,Notebook,14.0,1366x768,4,Windows,1.95,0,0,Intel Core i5,500,0,Intel,56476.8
Dell,Ultrabook,13.3,3200x1800,8,Windows,1.29,1,0,Intel Core i5,0,256,Intel,86526.72
HP,Notebook,17.3,1920x1080,8,Windows,2.63,0,0,Intel Core i5,0,256,Nvidia,57542.4
HP,Notebook,14.0,1366x768,4,Windows,1.64,0,0,Intel Core i5,0,256,Intel,51841.44
Acer,Notebook,15.6,1366x768,6,Windows,2.1,0,0,AMD Processor,1000,0,AMD,21791.52
MSI,Gaming,17.3,1920x1080,8,Windows,2.7,0,0,Intel Core i7,1000,128,Nvidia,63499.10399999999
HP,Notebook,14.0,1920x1080,8,Windows,1.95,0,0,Intel Core i5,0,256,Intel,63669.6
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,0,256,Intel,65480.5872
HP,Ultrabook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i7,0,256,Intel,71874.72
HP,Notebook,15.6,1366x768,4,Windows,2.04,0,0,Intel Core i5,500,0,Intel,39533.76
Toshiba,Ultrabook,14.0,1920x1080,8,Windows,1.47,0,1,Intel Core i7,0,256,Intel,91908.0
Dell,Notebook,15.6,1920x1080,8,Windows,2.09,0,0,Intel Core i5,0,256,Intel,56633.976
HP,Notebook,14.0,1920x1080,8,Windows,1.64,0,0,Intel Core i5,0,256,Intel,53839.9728
Lenovo,2 in 1 Convertible,15.6,1920x1080,4,Windows,1.8,1,1,Intel Core i7,0,256,Intel,45128.16
Vero,Notebook,14.0,1366x768,2,Windows,1.45,0,0,Other Intel Processor,0,0,Intel,11231.424
Toshiba,Notebook,15.6,1920x1080,16,Windows,2.4,0,1,Intel Core i7,0,256,Nvidia,75924.0
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.3,0,0,Intel Core i5,0,256,Intel,55922.688
HP,Notebook,14.0,1920x1080,4,Windows,1.54,0,0,Intel Core i5,500,0,Intel,53280.0
HP,Notebook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i5,500,256,Intel,112065.9552
HP,Notebook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i5,0,256,Intel,78268.31999999999
MSI,Gaming,17.3,1920x1080,16,Windows,3.78,0,1,Intel Core i7,1000,256,Nvidia,82351.6992
Lenovo,Gaming,17.3,1920x1080,16,Windows,4.6,0,1,Intel Core i7,1000,128,Nvidia,122010.66719999998
Asus,Netbook,11.6,1366x768,4,Others/No OS/Linux,1.2,0,0,Other Intel Processor,0,0,Intel,15339.311999999998
Lenovo,Notebook,14.0,2560x1440,16,Windows,1.1,0,1,Intel Core i7,0,256,Intel,139593.6
HP,Notebook,15.6,1920x1080,8,Windows,1.91,0,1,Intel Core i7,1000,0,Nvidia,52161.12
Dell,2 in 1 Convertible,15.6,1920x1080,8,Windows,2.3,1,1,Intel Core i5,0,256,Intel,58288.32
HP,Notebook,15.6,1366x768,4,Windows,2.04,0,0,Intel Core i5,0,256,Intel,52161.12
Dell,Ultrabook,13.3,3200x1800,16,Windows,1.2,1,0,Intel Core i7,0,1000,Intel,120093.12
HP,Notebook,15.6,1366x768,4,Windows,2.31,0,0,Intel Core i3,500,0,Intel,37570.392
HP,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.96,0,0,Intel Core i5,500,0,Intel,26586.72
Acer,Notebook,15.6,1366x768,8,Windows,2.4,0,0,AMD Processor,1000,0,AMD,23922.72
Dell,2 in 1 Convertible,13.3,1920x1080,12,Windows,1.6,1,1,Intel Core i7,0,256,Intel,69210.72
MSI,Gaming,15.6,1920x1080,16,Windows,2.94,0,0,Intel Core i7,1000,256,Nvidia,96916.32
HP,Notebook,15.6,1920x1080,8,Windows,2.04,0,0,Intel Core i7,0,256,Intel,57009.6
Asus,Gaming,17.3,1920x1080,16,Others/No OS/Linux,4.0,0,1,Intel Core i7,1000,0,Nvidia,53173.44
Dell,Notebook,15.6,1920x1080,4,Windows,2.25,0,0,Intel Core i5,1000,0,Intel,29783.52
Dell,Notebook,15.6,1920x1080,16,Windows,2.32,0,0,Intel Core i7,2000,0,AMD,52746.6672
MSI,Gaming,15.6,1920x1080,16,Windows,1.8,0,0,Intel Core i7,1000,256,Nvidia,102777.12
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.29,0,0,Intel Core i7,0,256,Intel,77682.23999999999
Asus,Gaming,17.3,1920x1080,64,Windows,3.58,0,1,Intel Core i7,0,1000,Nvidia,211788.0
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.62,1,0,Intel Core i7,0,256,Intel,42517.9728
Dell,Gaming,15.6,3840x2160,16,Windows,3.21,0,0,Intel Core i7,1000,256,Nvidia,70809.12
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel Processor,0,0,Intel,69264.0
Dell,Notebook,15.6,1366x768,4,Windows,2.06,0,0,Intel Core i3,500,0,Intel,25679.8944
HP,Notebook,15.6,1366x768,4,Windows,2.31,0,0,Intel Core i5,500,0,Intel,63882.72
HP,Ultrabook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i5,0,256,Intel,63882.72
HP,Notebook,13.3,1920x1080,8,Windows,1.49,0,0,Intel Core i7,0,256,Intel,58075.2
Lenovo,Ultrabook,12.5,1920x1080,8,Windows,1.3,1,1,Intel Core i7,0,256,Intel,91294.7472
Lenovo,Notebook,17.3,1600x900,8,Windows,3.0,0,0,Intel Core i5,1000,0,AMD,35111.52
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.3,0,1,Intel Core i5,1000,0,Nvidia,52054.56
MSI,Gaming,17.3,1920x1080,16,Windows,3.78,0,0,Intel Core i7,1000,256,Nvidia,133146.72
Lenovo,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i5,500,0,Intel,28771.2
HP,Notebook,15.6,1920x1080,4,Windows,2.31,0,0,Intel Core i5,500,0,Intel,50083.2
Lenovo,Ultrabook,12.5,2560x1440,8,Windows,0.99,1,1,Other Intel Processor,0,512,Intel,74538.72
Lenovo,Gaming,17.3,1920x1080,32,Windows,4.6,0,1,Intel Core i7,0,512,Nvidia,172627.19999999998
Lenovo,2 in 1 Convertible,10.1,1920x1200,4,Windows,0.69,1,1,Other Intel Processor,0,0,Intel,34433.2656
HP,Ultrabook,13.3,3840x2160,16,Windows,1.3,0,1,Intel Core i7,0,512,Intel,109170.72
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i5,0,256,Intel,39960.0
HP,Notebook,14.0,1920x1080,4,Windows,1.54,0,0,Intel Core i5,500,0,Intel,54931.14719999999
HP,Workstation,15.6,1920x1080,8,Windows,1.9,0,0,Intel Core i7,0,256,AMD,79653.59999999999
Lenovo,Notebook,14.0,1920x1080,8,Windows,1.7,0,0,Intel Core i5,0,180,Intel,63882.72
HP,Notebook,13.3,3200x1800,4,Others/No OS/Linux,1.29,0,0,Other Intel Processor,0,0,Intel,32767.2
Acer,Notebook,15.6,1366x768,4,Windows,2.4,0,0,AMD Processor,500,0,AMD,20619.36
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.2,0,0,Other Intel Processor,500,0,Intel,20965.1472
HP,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.86,0,0,Intel Core i3,1000,0,Intel,18434.3472
Asus,Gaming,17.3,1920x1080,8,Windows,2.7,0,1,Intel Core i7,1000,256,Nvidia,85194.72
Dell,Ultrabook,13.3,1920x1080,4,Windows,1.4,0,1,Intel Core i5,0,256,AMD,43601.688
HP,Netbook,12.5,1366x768,4,Windows,2.4,0,0,Intel Core i5,0,128,Intel,85194.72
Acer,Notebook,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i5,1000,256,Nvidia,42570.72
Dell,Notebook,15.6,1920x1080,8,Windows,2.36,0,0,Intel Core i5,1000,0,AMD,34035.264
MSI,Gaming,17.3,1920x1080,8,Windows,2.6,0,0,Intel Core i7,0,256,Nvidia,85194.72
HP,Notebook,15.6,1366x768,4,Windows,1.96,0,0,Other Intel Processor,1000,0,Intel,26640.0
Asus,Gaming,17.3,1920x1080,16,Windows,4.3,0,1,Intel Core i7,1000,128,Nvidia,122490.72
Dell,Ultrabook,12.5,1366x768,4,Windows,1.5,0,0,Intel Core i3,500,0,Intel,60480.792
Dell,Ultrabook,12.5,1366x768,4,Windows,1.5,0,0,Intel Core i3,0,128,Intel,62176.1616
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.2,0,0,Other Intel Processor,0,16,Intel,11135.52
HP,Workstation,17.3,1920x1080,8,Windows,3.0,0,1,Intel Core i7,1000,0,AMD,154458.72
Lenovo,Gaming,15.6,1920x1080,16,Windows,2.4,0,0,Intel Core i7,0,512,Nvidia,63882.72
Dell,Ultrabook,12.5,1366x768,8,Windows,1.5,0,0,Intel Core i5,0,256,Intel,75289.968
MSI,Gaming,17.3,1920x1080,8,Windows,2.9,0,0,Intel Core i7,1000,128,Nvidia,80516.20319999999
Lenovo,2 in 1 Convertible,15.6,1920x1080,4,Windows,2.1,1,1,Intel Core i5,0,256,Intel,46193.76
HP,Notebook,15.6,1920x1080,4,Windows,2.1,0,0,AMD Processor,1000,0,AMD,21205.44
Asus,Gaming,15.6,1920x1080,16,Windows,2.59,0,1,Intel Core i7,1000,128,Nvidia,71341.92
HP,Notebook,13.3,3200x1800,8,Windows,1.16,1,0,Other Intel Processor,0,256,Intel,90522.72
Dell,Notebook,15.6,1366x768,4,Windows,2.24,0,0,Intel Core i5,500,0,AMD,40980.312
Lenovo,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Intel Core i3,0,128,Intel,22857.12
HP,Ultrabook,13.3,1920x1080,8,Windows,1.16,0,0,Intel Core i7,0,512,Intel,104908.32
Lenovo,2 in 1 Convertible,10.1,1920x1200,4,Others/No OS/Linux,0.69,1,1,Other Intel Processor,0,0,Intel,29250.72
Dell,Ultrabook,13.3,1920x1080,8,Windows,1.23,0,0,Intel Core i7,0,256,Intel,73473.12
Lenovo,Gaming,17.3,1920x1080,16,Windows,4.6,0,1,Intel Core i7,0,256,Nvidia,146519.46719999998
Razer,Ultrabook,12.5,3840x2160,8,Windows,1.25,1,0,Intel Core i7,0,256,Intel,54825.12
Toshiba,Ultrabook,13.3,1920x1080,16,Windows,1.05,0,0,Intel Core i7,0,512,Intel,118601.28
Asus,Gaming,17.3,1920x1080,8,Windows,3.52,0,0,Intel Core i7,1000,128,Nvidia,69929.4672
Vero,Notebook,13.3,1920x1080,4,Windows,1.35,0,0,Other Intel Processor,0,0,Intel,10442.88
HP,Notebook,13.3,1920x1080,8,Windows,1.16,0,0,Intel Core i5,0,256,Intel,90043.2
HP,Notebook,14.0,1920x1080,8,Windows,1.43,0,0,Intel Core i5,0,256,Intel,80612.64
Dell,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.09,0,0,Intel Core i5,500,0,Intel,27899.0064
Asus,Notebook,15.6,1366x768,4,Windows,2.0,0,0,Intel Core i3,1000,0,Intel,23176.8
Lenovo,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.8,1,1,Intel Core i7,0,256,Intel,88924.31999999999
Lenovo,2 in 1 Convertible,10.1,1920x1200,4,Windows,0.69,1,1,Other Intel Processor,0,0,Intel,25521.12
HP,Ultrabook,12.5,1366x768,8,Windows,1.26,0,0,Intel Core i5,0,256,Intel,100965.6
Lenovo,Gaming,15.6,1920x1080,8,Others/No OS/Linux,2.4,0,1,Intel Core i5,1000,128,Nvidia,52693.92
HP,Gaming,17.3,1920x1080,8,Windows,3.35,0,1,Intel Core i5,1000,128,Nvidia,60153.12
HP,Notebook,15.6,1366x768,8,Windows,2.04,0,0,Intel Core i7,2000,0,Intel,33513.119999999995
Lenovo,2 in 1 Convertible,14.0,1920x1080,8,Windows,1.8,1,1,Intel Core i7,0,512,Nvidia,109244.2464
Asus,Notebook,14.0,1366x768,4,Windows,1.5,0,0,Other Intel Processor,0,0,Intel,14811.84
HP,Ultrabook,15.6,1920x1080,8,Windows,1.84,0,0,Intel Core i7,0,256,Intel,40066.56
Acer,Notebook,15.6,1920x1080,4,Windows,2.23,0,0,Intel Core i5,1000,0,Nvidia,32820.48
Lenovo,Notebook,15.6,1920x1080,16,Windows,2.5,0,0,Intel Core i7,0,0,AMD,58554.72
HP,Workstation,17.3,1920x1080,8,Windows,3.0,0,1,Intel Core i7,0,256,Nvidia,210424.032
Dell,Notebook,15.6,1366x768,8,Windows,2.5,0,0,Intel Core i5,1000,0,AMD,41771.52
MSI,Gaming,17.3,1920x1080,16,Windows,3.78,0,0,Intel Core i7,1000,256,Nvidia,127818.72
HP,Ultrabook,15.6,1920x1080,8,Windows,1.88,0,0,Intel Core i7,0,256,Intel,115709.2416
Lenovo,2 in 1 Convertible,14.0,2560x1440,16,Windows,2.8,1,1,Intel Core i7,0,512,Intel,130003.2
MSI,Gaming,15.6,1920x1080,8,Windows,2.4,0,0,Intel Core i7,1000,128,Nvidia,60888.384
HP,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.48,1,0,Intel Core i5,0,256,Intel,86793.12
HP,Workstation,15.6,1920x1080,8,Windows,2.59,0,1,Intel Core i7,0,256,Nvidia,118761.12
HP,2 in 1 Convertible,13.3,2560x1440,8,Windows,1.48,1,0,Intel Core i7,0,256,Intel,95850.72
HP,Workstation,15.6,1920x1080,8,Windows,2.0,0,0,Intel Core i7,0,256,Nvidia,101178.72
HP,Ultrabook,12.5,1920x1080,8,Windows,1.26,0,0,Intel Core i7,0,256,Intel,122381.49599999998
Dell,Notebook,15.6,1920x1080,8,Windows,2.18,0,0,Intel Core i7,0,256,Nvidia,53807.472
HP,Notebook,15.6,1920x1080,8,Windows,1.88,0,0,Intel Core i5,0,256,Intel,84129.12
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows,1.27,1,1,Intel Core i7,0,256,Intel,124621.92
Lenovo,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.9,0,0,Intel Core i3,1000,0,Intel,18061.92
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,AMD Processor,500,0,AMD,15824.16
Lenovo,Notebook,15.6,1920x1080,8,Others/No OS/Linux,2.32,0,0,Intel Core i5,1000,0,AMD,31914.72
Dell,Gaming,15.6,1920x1080,8,Windows,2.62,0,0,Intel Core i7,1000,0,Nvidia,63882.72
Dell,Notebook,15.6,3840x2160,8,Windows,2.04,1,1,Intel Core i5,0,256,Nvidia,119916.2304
HP,Notebook,15.6,1920x1080,4,Windows,1.91,0,0,AMD Processor,0,256,AMD,25515.2592
MSI,Gaming,17.3,1920x1080,16,Windows,2.7,0,0,Intel Core i7,1000,256,Nvidia,79536.38399999999
Lenovo,Ultrabook,14.0,1920x1080,12,Windows,1.4,0,0,Intel Core i7,0,512,Intel,122490.72
Lenovo,Notebook,15.6,1920x1080,8,Windows,2.5,0,0,Intel Core i5,0,0,AMD,42010.7472
HP,2 in 1 Convertible,13.3,2560x1440,8,Windows,1.48,1,0,Intel Core i7,0,512,Intel,108744.48
Lenovo,Ultrabook,14.0,1920x1080,8,Windows,1.7,0,0,Intel Core i7,0,256,Intel,79866.72
MSI,Gaming,14.0,1920x1080,16,Windows,1.7,0,0,Intel Core i7,1000,256,Nvidia,94252.32
HP,Gaming,15.6,1920x1080,8,Windows,2.62,0,1,Intel Core i7,1000,0,Nvidia,47898.72
Lenovo,Notebook,15.6,1366x768,8,Windows,2.2,0,0,Intel Core i3,1000,0,Intel,24455.52
HP,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.1,0,0,Intel Core i5,500,0,Intel,25414.0272
Dell,Gaming,15.6,3840x2160,8,Windows,2.62,0,0,Intel Core i7,1000,128,Nvidia,79813.44
Lenovo,Notebook,15.6,1920x1080,8,Windows,1.95,0,1,Intel Core i5,0,256,Intel,74059.2
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.2,0,0,Intel Core i3,1000,0,Nvidia,24935.04
HP,Notebook,14.0,1366x768,2,Windows,1.44,0,0,Other Intel Processor,0,0,Intel,13266.72
MSI,Gaming,15.6,1920x1080,8,Windows,2.2,0,1,Intel Core i7,1000,0,Nvidia,44701.92
HP,Notebook,15.6,1920x1080,8,Windows,1.96,0,0,Intel Core i7,0,256,Intel,36177.12
HP,Notebook,15.6,1920x1080,16,Windows,2.1,0,0,Intel Core i7,0,512,Intel,61751.52
Asus,Notebook,15.6,1366x768,4,Windows,2.2,0,0,Other Intel Processor,500,0,Intel,19660.32
Lenovo,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.1,0,0,Intel Core i5,500,0,Intel,21205.44
Lenovo,Notebook,15.6,1920x1080,8,Others/No OS/Linux,2.2,0,0,Intel Core i7,1000,0,Nvidia,37775.52
Asus,Notebook,14.0,1920x1080,4,Windows,2.0,0,0,Intel Core i3,0,256,Intel,40972.32
Lenovo,Notebook,15.6,1920x1080,4,Windows,2.32,0,0,Intel Core i7,0,0,Intel,43956.0
Lenovo,Gaming,15.6,1920x1080,16,Windows,3.31,0,1,Intel Core i7,0,512,Nvidia,69530.4
MSI,Gaming,15.6,1920x1080,16,Windows,1.91,0,0,Intel Core i7,1000,128,Nvidia,114731.5536
HP,Notebook,15.6,1366x768,4,Windows,2.07,0,0,Intel Core i3,500,0,Intel,34632.0
Lenovo,2 in 1 Convertible,14.0,2560x1440,8,Windows,1.36,1,1,Intel Core i5,0,256,Intel,87219.36
Lenovo,Ultrabook,15.6,1920x1080,6,Windows,1.54,0,0,Intel Core i7,0,256,Nvidia,44275.68
Dell,Notebook,15.6,1920x1080,8,Others/No OS/Linux,1.98,0,0,Intel Core i7,0,256,Nvidia,47686.1328
Acer,Notebook,15.6,1366x768,4,Windows,2.1,0,0,Other Intel Processor,500,0,Intel,17742.239999999998
HP,Notebook,15.6,1920x1080,6,Windows,2.18,0,1,Intel Core i7,1000,0,Nvidia,42570.72
Asus,Gaming,15.6,1920x1080,8,Windows,2.591,0,1,Intel Core i7,1000,256,Nvidia,48431.52
Dell,2 in 1 Convertible,15.6,1920x1080,16,Windows,2.09,1,0,Intel Core i7,0,512,Intel,62817.12
Acer,Notebook,15.6,1920x1080,4,Windows,2.23,0,0,Intel Core i5,0,256,Nvidia,36816.48
Dell,Ultrabook,13.3,3200x1800,8,Others/No OS/Linux,1.23,1,0,Intel Core i5,0,256,Intel,58554.72
Acer,Gaming,17.3,1920x1080,16,Windows,4.2,0,1,Intel Core i7,1000,256,Nvidia,138474.72
Lenovo,Gaming,15.6,1920x1080,8,Windows,2.4,0,1,Intel Core i5,1000,0,Nvidia,43636.32
HP,Notebook,15.6,1366x768,4,Windows,1.86,0,0,Intel Core i5,500,0,Intel,25840.8
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel Processor,0,0,Intel,61964.64
Dell,2 in 1 Convertible,13.3,1920x1080,8,Windows,1.6,1,1,Intel Core i5,0,256,Intel,63882.72
HP,Notebook,15.6,1920x1080,12,Windows,2.21,0,1,Intel Core i7,1000,128,Nvidia,70702.56
Lenovo,Notebook,15.6,1366x768,4,Others/No OS/Linux,1.9,0,0,Intel Core i3,1000,0,AMD,19607.04
Asus,Gaming,17.3,1920x1080,16,Windows,4.3,0,1,Intel Core i7,1000,512,Nvidia,114552.0
Acer,Notebook,15.6,1366x768,4,Others/No OS/Linux,2.1,0,0,Other Intel Processor,1000,0,Intel,14492.16
MSI,Gaming,17.3,1920x1080,16,Windows,2.43,0,0,Intel Core i7,1000,256,Nvidia,109165.392
Dell,Notebook,15.6,1366x768,4,Windows,2.3,0,0,Intel Core i3,0,128,AMD,26586.72
Lenovo,Notebook,15.6,1366x768,8,Others/No OS/Linux,2.2,0,0,Intel Core i7,500,0,Nvidia,33513.119999999995
Dell,2 in 1 Convertible,15.6,1920x1080,16,Windows,2.0,1,0,Intel Core i7,0,512,Intel,68464.8
Dell,Ultrabook,13.3,3200x1800,16,Windows,1.2,1,0,Intel Core i7,0,512,Intel,142790.4
Asus,Gaming,15.6,1920x1080,8,Windows,2.2,0,0,Intel Core i7,1000,0,Nvidia,62284.32
Dell,Notebook,15.6,1920x1080,8,Windows,2.36,0,0,Intel Core i5,0,256,AMD,47365.92
HP,Notebook,15.6,1366x768,8,Windows,1.91,0,0,Intel Core i5,0,256,Intel,30849.12
Lenovo,Notebook,15.6,1366x768,4,Windows,2.2,0,0,AMD Processor,500,0,AMD,15930.72
Acer,Notebook,17.3,1600x900,8,Windows,3.3,0,0,Intel Core i3,1000,0,Nvidia,33513.119999999995
Asus,Gaming,15.6,1920x1080,16,Windows,2.2,0,0,Intel Core i7,1000,256,Nvidia,130482.72
Apple,Ultrabook,12.0,2304x1440,8,Mac,0.92,0,1,Other Intel Processor,0,0,Intel,68145.12
Asus,Notebook,15.6,1920x1080,16,Windows,2.2,0,0,Intel Core i7,1000,128,Nvidia,93186.72
MSI,Gaming,17.3,1920x1080,16,Windows,2.43,0,1,Intel Core i7,1000,256,Nvidia,103842.1872
Dell,2 in 1 Convertible,15.6,1920x1080,8,Windows,2.191,1,1,Intel Core i5,0,256,Intel,53226.72
Asus,Gaming,17.3,1920x1080,16,Windows,2.9,0,0,Intel Core i7,1000,256,Nvidia,103842.72
Acer,Netbook,11.6,1366x768,2,Others/No OS/Linux,1.3,0,0,Other Intel Processor,0,32,Intel,9270.72
Acer,Notebook,17.3,1600x900,4,Windows,3.3,0,0,Intel Core i3,1000,0,Nvidia,31861.44
